name,school,sex,prorank,url,picUrl
张伟,信息与通信工程学院,男,研究员,http://faculty.uestc.edu.cn/zhangwei2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/B3/3A/A943314BCE846419496DEB35582_B7E5498C_166C.jpg
庄杰,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/zhuangjie/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/53/EB/2FF10D8227ED92B0E453A608EE0_51620251_53C4.jpg
常亮,信息与通信工程学院,男,副研究员,http://faculty.uestc.edu.cn/changliang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/C1/D8/958F274F208A5D7D858E8CE2922_8A46FED1_11CCF.png
崔琳莉,信息与通信工程学院,女,实验师,http://faculty.uestc.edu.cn/cuilinli/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/B2/C9/5DEA161480D613132F18614B323_E1C22D6B_1870F.jpg
崔宗勇,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/foresee/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/86/A7/38FAD019A30AF2D3A315CAAFDE4_64D69F69_2472D.jpg
崔国龙,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/cuiguolong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/72/F3/C72F739BDBFD3A4BE88836E7FFF_36E5538E_1C99B9.jpg
孙罡,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/sungang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/3E/C1/54808DDB4235BBE98B0CCBD74E6_FA17AE86_250D6.png
孙智,信息与通信工程学院,男,副研究员,http://faculty.uestc.edu.cn/sunzhi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/F6/AF/278BCFEB21DCDD88EB7FE616D32_F5401E96_1C8B1.png
周军,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/zhoujun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/33/78/E71874BA4CBC633425E7936F657_2F8678FC_ADC5A.png
吴宇,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wuyu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/1D/EF/636BD6B3D62BEE1840A841C102C_434BDA42_18204.png
利强,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/liqiang4/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/BF/89/FD890039320700673DB372C3AFE_A72DB5DE_DD40.png
刘翼鹏,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/yipengliu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/96/A5/F48CA6734F120F2E528D7184232_976B3CA0_1E944.jpg
刘强,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/liuqiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/93/76/4AAF07EC074D137862DA7B78B6F_09BE2ED4_DA3.jpg
刘帅成,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/lsc/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/2E/F4/885709D194FB62B434D079369BD_07092CF7_21A1E.png
冷甦鹏,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/lengsupeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/A7/46/60B935C1369BF767D67EDB3A967_27488E11_A552.png
何茜,信息与通信工程学院,女,教授,http://faculty.uestc.edu.cn/qianhe/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/DC/1C/EB89A7EED886B4A56D7D82EAF91_4227B6A3_30C13.png
伍瑞卿,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/wuruiqing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/BE/4E/BFB3729B7BCED28853F5C265809_EDDD951F_21D5.jpg
万群,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wanqun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/54/CA/2C4A20787A856E68D37CB035185_653CE485_A4E9.png
龚天巡,集成电路科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/Tianxun_Gong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/37/80/E2CF6720E21C838E622483AC6D5_156730C4_1DF17.png
钟洪声,集成电路科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhonghongsheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/BF/2F/0CCA8BDAB198D32A2577DD61F19_8C796FA4_38E4.jpg
罗讯,集成电路科学与工程学院,男,教授,http://faculty.uestc.edu.cn/xluo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/B9/63/0EBAFDA7DB121E19B032B843761_E7DC8646_62DA.jpg
罗军生,集成电路科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/luojunsheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/D4/AF/3B066E39E2F52D4D3892B405FC7_0A9FB001_23D52.png
章文通,集成电路科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhangwentong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/2E/29/1E783AB1EFCC0FC4F0E6BFBBE26_4D1C8FE6_2206D.png
王彦,集成电路科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/wangyan12345/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/AA/91/5AC5C6A98D0C9E6C706A87337A6_B5B30CCD_1E501.png
涂程,集成电路科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/tucheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/BF/C3/00037719E07F4D6B9DEE496CFD2_3B795618_23EBD.png
李强,集成电路科学与工程学院,男,教授,http://faculty.uestc.edu.cn/li/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/2D/43/31D274A1B133A0A5245276EDB3C_1BAE7DC1_F314.jpg
周琦,集成电路科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhouqi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/A4/7A/E6B956C5325BB5A1590A7498890_9F6BC732_21CA1.png
刘光辉,集成电路科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liuguanghui/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/AA/0C/20998CC8C7DA0249ADCBE0F052A_C33B9AFC_196A.jpg
黄廷祝,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/huangtingzhu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/90/22/BFAA963905F0C1AE81A02444FF8_CAB9025D_BD5C.jpg
黄健,机关及其他单位,男,助理工程师,http://faculty.uestc.edu.cn/huangjian1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/2D/F3/B38123CB82382C20503D5D65F9B_CA9D9ADF_186E7.jpg
魏彦玉,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/weiyanyu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/EC/B0/08E007603B3AD227A39C422F8EB_13E9AC97_AB09.png
钱云光,机关及其他单位,男,研究员,http://faculty.uestc.edu.cn/qianyunguang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/5A/52/B46944F2166AEFCEB32F8CC1FBB_1A607B35_20D5.jpg
赵轲,机关及其他单位,男,副研究馆员,http://faculty.uestc.edu.cn/zhaoke/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/18/DF/1AA92D491134B6FA2A456FA260D_5585D934_27564.png
赵泽勇,机关及其他单位,男,高级工程师,http://faculty.uestc.edu.cn/zhaozeyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/AA/99/671E63664DFEF131C95C3B793F1_78838E10_16E.png
赵志钦,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/zhaozhiqin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/B2/1F/F5AEBA3787FF9D4C0124DAE82CD_189AD9B3_964C.png
蒙林,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/menglin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/DA/DA/94DFD95B964D375335BD0DD6333_1B9200DF_1A9C9.jpg
芶生平,机关及其他单位,男,副教授,http://faculty.uestc.edu.cn/goushengping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/E4/FF/346C24207095AF5C43B61459B7C_AF110D16_55EB.jpg
胡苏,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/husu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/FA/64/FDF8B3B5C0B7BE66CF594556314_8CED3478_198EF9.jpg
胡俊,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/hujun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/AF/19/D93194F7EFDBD2DB5386A1EBDF5_E2D97C23_A89E.png
罗小蓉,机关及其他单位,女,教授,http://faculty.uestc.edu.cn/luoxiaorong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/A6/87/5A3AC94A575D51606C4BF9B3360_D52A5700_2057A.png
罗光春,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/luoguangchun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/51/B1/0DC3E7C19CB3177AA2B0F9E92EB_B902EF24_C954.png
皮亦鸣,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/piyiming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/BB/60/A33FE8624EF0DCF5464E80D5BCC_BDCFC8DB_94F6.png
田江,机关及其他单位,男,编审,http://faculty.uestc.edu.cn/tianjiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/D0/E0/A616C82D1C8E6A37A7A6A4EF313_DB1EFEBE_1F08D.png
王子南,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/wangzinan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/64/F6/368B9E21133211DA0EB86CCACFC_D2E2FDFB_A149.jpg
牛晓滨,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/niuxiaobin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/6F/7A/2DC125213641F59B11E67DE83F1_5FAAA292_1234F.png
林鹏,机关及其他单位,男,工程师,http://faculty.uestc.edu.cn/linpeng2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/F9/6A/E05239EC8FC0DBC598A9A5DAC98_4947A58F_E013.jpg
李谷静,机关及其他单位,女,副教授,http://faculty.uestc.edu.cn/ligujing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/8C/19/B03A42D1D4975EA9BB0A4336660_9AAB448D_1F3DA.png
李言荣,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/liyanrong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/F0/E7/1E0E124AC64974C891275DF78B4_D04040BE_132DD.png
李忠阳,机关及其他单位,男,讲师,http://faculty.uestc.edu.cn/lizhongyang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/B0/8E/68AF10D69EDCDCA2B3ED4E1A98D_4189429E_16FC2.png
李媛,机关及其他单位,女,教授,http://faculty.uestc.edu.cn/liyuan1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/CD/5F/5C3B0E03DA8A47B06A007CEDACD_1D88204A_C6FC.png
朱浩,机关及其他单位,男,高级工程师,http://faculty.uestc.edu.cn/zhuhao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/34/CC/5305C9D810C3801F7332EC43DA0_76DE3360_12F263.png
曾勇,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/zengyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/A2/12/FDF4C40E8FFF5E8861F76E96A41_F13C7457_1929.jpg
徐红兵,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/xuhongbing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/15/A4/A8DD3CA604124FC6431E69E36FB_289855EC_83F9.png
张雅鑫,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/zhangyaxin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/DB/6C/125970A1CE507AB15323190FC9F_1E278CF9_1372D.png
孔令讲,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/konglingjiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/63/6B/B32AC8D5F81C62B8D2B14E5D67B_12CDE7D8_C89A.png
周通德,机关及其他单位,男,工程师,http://faculty.uestc.edu.cn/zhoutongde/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/FA/3D/5EDF5E039807E6541CB61296821_D214E786_3D9F.jpg
刘峤,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/liuqiao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/F3/97/46B0163BB2CA9862531C6E988E7_FA5BCEFF_5B9E.jpg
冯卫华,机关及其他单位,女,工程师,http://faculty.uestc.edu.cn/fengweihua/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/68/8F/E4AC1523E829110D337A3A93C3C_8B433138_1D00.jpg
侯孟书,机关及其他单位,男,教授,http://faculty.uestc.edu.cn/houmengshu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/8F/9F/6F4CB5FD02CAB5CB350114DC1FC_92B6C2E4_8D50.png
余甜甜,机关及其他单位,女,工程师,http://faculty.uestc.edu.cn/yutiantian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/A7/17/436051107388FB299E8591A96AB_C813E41C_2368.jpg
任伟鑫,机关及其他单位,男,讲师,http://faculty.uestc.edu.cn/renweixin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/EC/A5/345380FBC4DC06117C3124E759A_C53DA4E0_1957D.png
